material_id,formula,space_group,nsites,count_unique_TM,count_TM,count_unique_C,count_C,consensus_formula,ab_angle(degree),caxis
mp-20961,EuPd3S4,Pm-3n,16,2,4,1,4,EuPd3S4,90.0,6.738937
mp-21019,Cr2FeS4,Fd-3m,14,2,3,1,4,Cr2FeS4,90.0,10.010229
mp-2127,Pr3Te4,I-43d,14,1,3,1,4,Pr3Te4,90.0,9.602001
mp-21338,U(Mo3S4)2,R-3,15,2,4,1,4,Mo3US4,119.99999714695768,11.441487
mp-21871,CeCrS3,Pnma,20,2,2,1,3,CeCrS3,90.0,12.9158
mp-22063,UCrS3,Pnma,20,2,2,1,3,CrUS3,90.0,8.867984
mp-22119,U(PdS2)2,I4_1/a,14,2,2,1,2,PdUS2,90.0,11.875438
mp-22613,Nb3FeS6,P6_322,20,2,4,1,6,FeNb3S6,119.99999510203689,12.149795
mp-22658,Co2NiS4,Fd-3m,14,2,3,1,4,Co2NiS4,90.0,9.325306
mp-22803,Cr2CuS4,Fd-3m,14,2,3,1,4,Cr2CuS4,90.0,9.843137
mp-2550,NdTe2,P4/nmm,6,1,1,1,2,NdTe2,90.0,9.189379
mp-27380,FeMo3S4,P-1,16,2,4,1,4,FeMo3S4,95.91651081219612,6.46955
mp-27512,Cr2NiS4,C2/m,7,2,3,1,4,Cr2NiS4,90.0,-5.171076
mp-27554,Ag3AuS2,P4_132,48,2,4,1,2,Ag3AuS2,90.0,9.874385
mp-28308,Ta2NiS5,Cmcm,16,2,3,1,5,NiTa2S5,90.0,15.211997
mp-28356,U6Cu2S13,C2/c,42,2,8,1,13,Cu2U6S13,90.0,-13.824836
mp-28507,La8Nb7S22,Ccc2,74,2,15,1,22,La8Nb7S22,90.0,5.839377
mp-2889,LaPd3S4,Pm-3n,16,2,4,1,4,LaPd3S4,90.0,6.796806
mp-28941,HfAg2S3,Cmce,24,2,3,1,3,Ag2HfS3,90.0,12.773424
mp-29163,Ag2TeS3,Cc,12,1,2,2,4,Ag2S3Te,90.0,-7.299217
mp-29211,V4Cu3S8,R3m,15,2,7,1,8,Cu3V4S8,90.0,-6.238982
mp-29580,Ta9(CoS3)2,P-62m,34,2,10,1,3,CoTa9S3,120.00000135402766,6.610844
mp-29790,U3Te5,Pnma,32,1,3,1,5,U3Te5,90.0,16.264737
mp-2995,La2Fe2S5,Cmc2_1,18,2,4,1,5,Fe2La2S5,90.0,11.308032
mp-30075,Ti4FeS8,C2/m,26,2,5,1,8,FeTi4S8,90.0,-5.837448
mp-3102,TaCuS3,Pnma,20,2,2,1,3,CuTaS3,90.0,11.951226
mp-33449,Tb5AgS8,I-4,14,2,6,1,8,AgTb5S8,90.0,8.395027
mp-33670,NbIrS4,C2/m,6,2,2,1,4,IrNbS4,90.0,-5.148374
mp-34009,Ce(SmS2)2,I-42d,14,2,2,1,2,CeSmS2,90.0,8.546004
mp-34145,Ce2CdS4,I-42d,14,2,3,1,4,CdCe2S4,90.0,8.854025
mp-34376,Tb2CdS4,I-42d,14,2,3,1,4,CdTb2S4,90.0,8.636473
mp-34460,Ag3AuS2,R-3m,6,2,4,1,2,Ag3AuS2,119.99999845457211,8.619296
mp-34486,Pr5AgS8,I-4,14,2,6,1,8,AgPr5S8,90.0,8.704152
mp-34982,Ag3AuS2,P1,6,2,4,1,2,Ag3AuS2,80.95958887703786,5.822238
mp-35512,Dy5AgS8,I-4,14,2,6,1,8,AgDy5S8,90.0,8.367827
mp-35785,Y2CdS4,Fd-3m,14,2,3,1,4,CdY2S4,90.0,11.313983
mp-3581,Ta4MnS8,P6_3/mmc,26,2,5,1,8,MnTa4S8,120.0000075953811,12.497301
mp-35835,Ag(AuS)2,Pc,10,2,2,1,1,AgAuS,90.0,-7.287524
mp-36052,ScUS2,I4_1/amd,8,2,2,1,2,ScUS2,90.0,10.660531
mp-36088,La5SmS8,I-4,14,2,6,1,8,La5SmS8,90.0,8.70383
mp-3627,Eu(Mo3S4)2,R-3,15,2,4,1,4,EuMo3S4,88.7643756691717,6.568392
mp-3669,Mn(NbS2)4,P6_3/mmc,26,2,2,1,2,MnNbS2,119.99999819351592,11.721114
mp-37070,Pr2SmS4,I-42d,14,2,3,1,4,Pr2SmS4,90.0,8.615589
mp-37199,Ce(NdS2)2,I-42d,14,2,2,1,2,CeNdS2,90.0,8.57957
mp-37233,Nd2CdS4,I-42d,14,2,3,1,4,CdNd2S4,90.0,8.868011
mp-37449,Nd5AgS8,I-4,14,2,6,1,8,AgNd5S8,90.0,8.636761
mp-37923,Sm5AgS8,I-4,14,2,6,1,8,AgSm5S8,90.0,8.537224
mp-38901,Nd2SmS4,I-42d,14,2,3,1,4,Nd2SmS4,90.0,8.551928
mp-38931,Tb2SmS4,I-42d,14,2,3,1,4,SmTb2S4,90.0,8.352693
mp-3925,Co2CuS4,Fd-3m,14,2,3,1,4,Co2CuS4,90.0,9.47506
mp-3926,NbAg7S6,Pc,56,2,8,1,6,Ag7NbS6,90.0,-10.969586
mp-3930,Sc2MnS4,Fd-3m,14,2,3,1,4,MnSc2S4,90.0,10.61295
mp-3951,Ti2CuS4,Fd-3m,14,2,3,1,4,CuTi2S4,90.0,10.014853
mp-399,Te2Pt,P-3m1,3,1,1,1,2,PtTe2,119.9999903658715,5.345008
mp-4182,CrAgS2,R3m,4,2,2,1,2,AgCrS2,120.0000020189216,20.419008
mp-4194,Zn(CrS2)2,Fd-3m,14,2,2,1,2,CrZnS2,90.0,10.070586
mp-4841,LaCuS2,P2_1/c,16,2,2,1,2,CuLaS2,90.0,-6.880167
mp-504587,Fe9Cu9S16,P-42m,34,2,18,1,16,Cu9Fe9S16,90.0,5.217818
mp-505522,Fe(NiS2)2,Fd-3m,14,2,2,1,2,FeNiS2,90.0,9.382003
mp-5058,FeAgS2,I-42d,8,2,2,1,2,AgFeS2,90.0,10.283192
mp-5081,SmCuS2,P2_1/c,16,2,2,1,2,CuSmS2,90.0,-6.777481
mp-510471,GdCuS2,P2_1/c,16,2,2,1,2,CuGdS2,90.0,-6.708452
mp-510490,GdScS3,Pnma,20,2,2,1,3,GdScS3,90.0,9.553256
mp-5178,V2CuS4,Fd-3m,14,2,3,1,4,CuV2S4,90.0,9.872476
mp-5222,ReTeS,F-43m,12,1,1,2,2,ReSTe,90.0,10.193429
mp-5306,Nb4CrS8,P6_3/mmc,26,2,5,1,8,CrNb4S8,120.00000008503726,12.084944
mp-530870,Tb6CdS10,P1,68,2,7,1,10,CdTb6S10,108.79817743375294,29.641747
mp-530925,Fe6Ni9S20,P1,70,2,15,1,20,Fe6Ni9S20,119.36699707343226,27.003885
mp-531696,Ti9ZnS16,Pc,52,2,10,1,16,Ti9ZnS16,90.0,-9.890664
mp-532220,Dy(CrS2)3,Pna2_1,160,2,2,1,2,CrDyS2,90.0,-12.656194
mp-5335,U2PdS4,Fdd2,14,2,3,1,4,PdU2S4,90.0,13.19444
mp-540724,Fe4Cu2S7,Pmma,26,2,6,1,7,Cu2Fe4S7,90.0,11.707609
mp-542188,Cr(MoS2)2,C2/c,28,2,2,1,2,CrMoS2,90.0,-11.844275
mp-542189,Fe(MoS2)2,C2/c,28,2,2,1,2,FeMoS2,90.0,-11.70261
mp-542627,Fe2AgS3,Cmce,24,2,3,1,3,AgFe2S3,90.0,12.839699
mp-554120,DyCuS2,P2_12_12_1,16,2,2,1,2,CuDyS2,90.0,13.47609
mp-555044,DyCuS2,Pnma,16,2,2,1,2,CuDyS2,90.0,13.477916
mp-555345,CrCuS2,R3m,4,2,2,1,2,CrCuS2,120.00000149805776,19.263567
mp-555370,V(MoS2)2,C2/m,7,2,2,1,2,MoVS2,90.0,-5.505905
mp-555795,Y2CrS4,Pca2_1,56,2,3,1,4,CrY2S4,90.0,12.58706
mp-557373,Cu2WS4,I-42m,7,2,3,1,4,Cu2WS4,90.0,10.615969
mp-559388,U8FeS17,C2/m,26,2,9,1,17,FeU8S17,90.0,-10.039921
mp-559918,Ti2CuS4,R-3m,28,2,3,1,4,CuTi2S4,120.00000146034448,34.821743
mp-560676,CrAgS2,R3m,4,2,2,1,2,AgCrS2,120.00001137345026,27.14499
mp-561242,TaAgS3,Cmc2_1,10,2,2,1,3,AgTaS3,90.0,7.785585
mp-567584,Hf2Te,C2/m,12,1,2,1,1,Hf2Te,90.0,-10.128365
mp-5725,CuAg3S2,I4_1/amd,24,2,4,1,2,Ag3CuS2,90.0,11.908757
mp-572604,Eu2Re6S11,R-3c,38,2,8,1,11,Eu2Re6S11,119.99999723145004,31.736069
mp-5821,TaAgS3,Cmcm,10,2,2,1,3,AgTaS3,90.0,7.785995
mp-5862,CrCuS2,R3m,4,2,2,1,2,CrCuS2,120.00001761281354,18.352541
mp-615821,Ta9(FeS3)2,P-62m,17,2,10,1,3,FeTa9S3,119.99999493760194,3.318322
mp-619571,ScU8S17,C2/m,26,2,9,1,17,ScU8S17,90.0,-10.303283
mp-620369,TaAg7S6,Pc,28,2,8,1,6,Ag7TaS6,90.0,-10.665079
mp-640073,FeCuS2,P-4m2,8,2,2,1,2,CuFeS2,90.0,5.213413
mp-644883,CuAg3S2,I4_1/a,24,2,4,1,2,Ag3CuS2,90.0,11.772818
mp-669370,Ta5AuS,F-43m,28,2,6,1,1,AuTa5S,90.0,12.620321
mp-672708,Fe(CuS)2,F-43m,20,2,2,1,1,CuFeS,90.0,10.814955
mp-672709,Fe(CuS)2,F-43m,20,2,2,1,1,CuFeS,90.0,10.80418
mp-673875,Fe2RhS4,Imma,14,2,3,1,4,Fe2RhS4,90.0,9.598095
mp-674355,Co(NiS2)2,Imma,14,2,2,1,2,CoNiS2,90.0,9.370425
mp-674858,Co(NiS2)2,Fdd2,14,2,2,1,2,CoNiS2,110.31754950604974,5.838047
mp-675037,Sm2EuS4,I-42d,14,2,3,1,4,EuSm2S4,90.0,8.570744
mp-675067,Sm2ZnS4,I-42d,14,2,3,1,4,Sm2ZnS4,90.0,8.882194
mp-675143,Eu(GdS2)2,I-42d,14,2,2,1,2,EuGdS2,90.0,8.449898
mp-675307,Fe5Ni7S16,P1,56,2,12,1,16,Fe5Ni7S16,60.58007235345508,21.665276
mp-675336,Pr10US16,P-4,27,2,11,1,16,Pr10US16,90.0,8.583545
mp-675380,Nb15IrS32,P1,48,2,16,1,32,IrNb15S32,98.51252986042026,12.314901
mp-675643,Ce5AgS8,I-4,14,2,6,1,8,AgCe5S8,90.0,8.610354
mp-675691,Ni2RhS4,Imma,14,2,3,1,4,Ni2RhS4,90.0,9.594452
mp-675741,La10US16,P-4,27,2,11,1,16,La10US16,90.0,8.645364
mp-675781,Cu3(Mo3S4)4,P1,31,2,6,1,4,Cu3Mo3S4,83.83054655765613,9.535448
mp-675920,Ti6AgS12,C2/m,19,2,7,1,12,AgTi6S12,70.25756859582394,8.039373
mp-676058,V3NiS6,R-3,10,2,4,1,6,NiV3S6,120.00000201579026,17.190159
mp-676156,Gd5AgS8,I-4,14,2,6,1,8,AgGd5S8,90.0,8.385135
mp-676291,Ta6Te3S,P-1,60,1,6,2,4,Ta6STe3,86.22956130420114,13.503757
mp-676402,Ti8Cu3S16,C2/m,27,2,11,1,16,Cu3Ti8S16,90.0,-5.905537
mp-676751,Cr5AgS8,P2_1/m,28,2,6,1,8,AgCr5S8,90.0,-12.472394
mp-676880,Ce10US16,P-4,27,2,11,1,16,Ce10US16,90.0,8.466998
mp-677075,Gd2CdS4,I-42d,14,2,3,1,4,CdGd2S4,90.0,8.660551
mp-677272,La2EuS4,I-42d,14,2,3,1,4,EuLa2S4,90.0,8.713187
mp-677597,Ta4AgS8,P-1,26,2,5,1,8,AgTa4S8,89.80033268542277,13.491855
mp-680259,TaTe4,P4/ncc,120,1,1,1,4,TaTe4,90.0,20.917904
mp-685224,Sc22Fe7S40,P1,69,2,29,1,40,Fe7Sc22S40,119.29477115404146,29.844342
mp-685265,Nd6MnS10,P1,68,2,7,1,10,MnNd6S10,108.41327420357574,30.061027
mp-685513,Pr6MnS10,P1,68,2,7,1,10,MnPr6S10,108.77544272842128,30.32958
mp-685874,V(MoS2)2,P1,56,2,2,1,2,MoVS2,72.29966552768315,15.424082
mp-690962,Nb24(CuS8)5,Cm,69,2,25,1,8,CuNb24S8,90.0,-29.003385
mp-6980,ScCuS2,P3m1,4,2,2,1,2,CuScS2,120.00000763980253,6.014429
mp-7113,CrAuS2,R-3m,4,2,2,1,2,AuCrS2,119.99999361244173,21.437267
mp-7276,ScUS3,Cmcm,10,2,2,1,3,ScUS3,90.0,9.141701
mp-753211,FeCuS2,P3m1,4,2,2,1,2,CuFeS2,119.999996202363,6.253141
mp-760980,FeCu5S4,R3m,10,2,6,1,4,Cu5FeS4,120.00000376743968,37.807097
mp-7923,Co(MoS2)2,C2/m,28,2,2,1,2,CoMoS2,90.0,-11.241813
mp-8435,Ta2PdS6,C2/m,9,2,3,1,6,PdTa2S6,90.0,-9.100542
mp-8911,CuAgS,Cmcm,6,2,2,1,1,AgCuS,90.0,8.454771
mp-8976,Cu2WS4,P-42m,7,2,3,1,4,Cu2WS4,90.0,5.698991
mp-9483,Zr9V4S,P6_3/mmc,28,2,13,1,1,V4Zr9S,119.99999984586238,8.538396
mp-9635,Ag2HgS2,P2_1/c,10,2,3,1,2,Ag2HgS2,90.0,-6.40178
mp-971712,ZnCdS2,P-4m2,4,2,2,1,2,CdZnS2,90.0,5.747001
mp-978640,Sm(Mo3S4)2,R-3,15,2,4,1,4,Mo3SmS4,120.00000361841286,11.483068
mp-981379,Zn3CdS4,P-43m,8,2,4,1,4,CdZn3S4,90.0,5.572217
mp-985298,Ce2HfS5,Pnma,32,2,3,1,5,Ce2HfS5,90.0,11.364551
mp-985558,Ce2US5,Pnma,32,2,3,1,5,Ce2US5,90.0,11.78506
mvc-11131,Zn(CoS2)4,R-3m,13,2,2,1,2,CoZnS2,120.00000170982294,16.103149
mvc-11132,Zn(NiS2)2,Fd-3m,14,2,2,1,2,NiZnS2,90.0,9.851718
mvc-11313,Ti4ZnS8,R-3m,13,2,5,1,8,Ti4ZnS8,90.0,-6.243881
mvc-11742,Zn(FeS2)4,R-3m,13,2,2,1,2,FeZnS2,120.00000208274815,18.64698
mvc-12007,Y2(CuS2)3,Pnma,44,2,3,1,2,CuY2S2,90.0,13.556797
mvc-12731,Ti4ZnS8,R-3m,13,2,5,1,8,Ti4ZnS8,119.9999943021802,17.086841
mvc-12859,ZnCo2S5,Pmmn,16,2,3,1,5,Co2ZnS5,90.0,-13.296226
mvc-12948,Zn(FeS2)4,R-3m,13,2,2,1,2,FeZnS2,120.00000049224563,16.535086
mvc-12972,Mn2ZnS5,Pmmn,16,2,3,1,5,Mn2ZnS5,90.0,-14.017791
mvc-134,ZnFe2S5,Pmmn,16,2,3,1,5,Fe2ZnS5,90.0,13.470833
mvc-14446,V2ZnS4,Fd-3m,14,2,3,1,4,V2ZnS4,90.0,10.231849
mvc-14516,Y(CuS2)3,P2_12_12_1,40,2,2,1,2,CuYS2,90.0,14.342734
mvc-14774,Ti2ZnS5,Pmmn,16,2,3,1,5,Ti2ZnS5,90.0,14.964039
mvc-14775,V2ZnS5,Pmmn,16,2,3,1,5,V2ZnS5,90.0,-14.323055
mp-1001012,Sc2ZnS4,Fd-3m,14,2,3,1,4,Sc2ZnS4,90.0,10.550872
mp-1001015,Y2ZnS4,Fd-3m,14,2,3,1,4,Y2ZnS4,90.0,11.04298
mp-1001021,Y2ZnSe4,Fd-3m,14,2,3,1,4,Y2ZnSe4,90.0,11.568336
mp-1006324,Ce(YS2)3,P2_1/m,20,2,2,1,2,CeYS2,90.0,-10.762548
mp-1008873,MnCoSe,F-43m,3,2,2,1,1,CoMnSe,90.0,5.633245
mp-1018642,Y(CuS)2,P-3m1,5,2,2,1,1,CuYS,120.00000532598042,6.414112
mp-10199,Mn(NbS2)3,P6_322,20,2,2,1,2,MnNbS2,120.00000662272537,12.415092
mp-1023929,WSeS,P3m1,6,1,1,2,2,WSSe,120.00000932735423,23.022902
mp-1023953,MoSeS,P3m1,6,1,1,2,2,MoSSe,120.000006035449,22.986058
mp-1023954,MoWS4,P3m1,6,2,2,1,4,MoWS4,119.9999989634833,22.370032
mp-1025151,Cr2NiSe4,C2/m,7,2,3,1,4,Cr2NiSe4,90.0,-5.584557
mp-1025173,Ti(MoS2)2,C2/m,7,2,2,1,2,MoTiS2,90.0,-5.552289
mp-1025182,V2FeSe4,C2/m,7,2,3,1,4,FeV2Se4,90.0,-5.539771
mp-1025190,Co2NiSe4,C2/m,7,2,3,1,4,Co2NiSe4,90.0,-5.37123
mp-1025231,Pr2CrS4,C2/m,7,2,3,1,4,CrPr2S4,90.0,-6.179176
mp-1025263,Ti2NiS4,C2/m,7,2,3,1,4,NiTi2S4,90.0,-5.220159
mp-1025291,Ti(NbSe2)2,C2/m,7,2,2,1,2,NbTiSe2,90.0,-5.798197
mp-1025318,Co(NiSe2)2,C2/m,7,2,2,1,2,CoNiSe2,90.0,-5.386187
mp-1025322,V(CoSe2)2,C2/m,7,2,2,1,2,CoVSe2,90.0,-5.48505
mp-1025347,Ti2CoSe4,C2/m,7,2,3,1,4,CoTi2Se4,90.0,-5.454967
mp-1025575,Mo(WSe3)2,P-6m2,9,2,2,1,3,MoWSe3,120.00001226646772,30.740799
mp-1025587,Te4W3S2,P3m1,9,1,3,2,6,W3S2Te4,120.00001689914653,31.749362
mp-1025685,Te4Mo3Se2,P-6m2,9,1,3,2,6,Mo3Se2Te4,120.0000014512015,31.987182
mp-1025689,Mo(WS3)2,P-6m2,9,2,2,1,3,MoWS3,119.99999267244145,29.114878
mp-1025690,Te2W3S4,P-6m2,9,1,3,2,6,W3S4Te2,119.99999028809734,30.55128
mp-1025733,Te4Mo3Se2,P3m1,9,1,3,2,6,Mo3Se2Te4,119.99999737788626,32.03364
mp-1025819,Mo3(Se2S)2,P-6m2,9,1,3,2,3,Mo3SSe2,119.99998621304145,30.144479
mp-1025906,Mo3(Se2S)2,P3m1,9,1,3,2,3,Mo3SSe2,120.0000154298367,30.164817
mp-1025986,Te2Mo3S4,P-6m2,9,1,3,2,6,Mo3S4Te2,120.00000714655204,30.477833
mp-1026348,Te2W3Se4,P3m1,9,1,3,2,6,W3Se4Te2,120.00001569097891,31.474379
mp-1026350,Te4W3Se2,P3m1,9,1,3,2,6,W3Se2Te4,119.99998393098336,32.125321
mp-1026356,Te4W3Se2,P-6m2,9,1,3,2,6,W3Se2Te4,120.0000032851137,32.083216
mp-1026362,Te4W3S2,P-6m2,9,1,3,2,6,W3S2Te4,119.99999273728203,31.69822
mp-1027273,MoW3S8,P3m1,12,2,4,1,8,MoW3S8,120.00000143853512,35.851759
mp-1027492,MoSeS,P-3m1,12,1,1,2,2,MoSSe,120.0000106141837,36.845198
mp-1027608,Mo2SeS3,P3m1,12,1,2,2,4,Mo2S3Se,119.9999989041027,36.37605
mp-1027642,Te3Mo2S,P3m1,12,1,2,2,4,Mo2STe3,120.00001889556437,39.225807
mp-1027761,TeMo2S3,P3m1,12,1,2,2,4,Mo2S3Te,120.00001383968798,37.336164
mp-1028414,MoWSe4,P3m1,12,2,2,1,4,MoWSe4,120.00002011425127,37.849428
mp-1028456,TeWSe,P3m1,12,1,1,2,2,WSeTe,120.00001181947476,39.192875
mp-1028488,WSeS,P3m1,12,1,1,2,2,WSSe,120.00002054696759,36.93006
mp-1028526,TeWS,P3m1,12,1,1,2,2,WSTe,120.00000810531294,39.389245
mp-1028558,W2SeS3,P3m1,12,1,2,2,4,W2S3Se,90.0,-38.310085
mp-1028589,TeWSe,P-3m1,12,1,1,2,2,WSeTe,120.00000431952631,39.186898
mp-1028598,Te3W2Se,P3m1,12,1,2,2,4,W2SeTe3,119.99999649616846,39.674341
mp-1028663,WSeS,P-3m1,12,1,1,2,2,WSSe,119.9999954902921,36.894026
mp-1028686,W2Se3S,P3m1,12,1,2,2,4,W2SSe3,120.00001547058773,37.447428
mp-1028731,TeW2Se3,P3m1,12,1,2,2,4,W2Se3Te,119.99999323198341,38.560445
mp-1028762,TeW2Se3,P3m1,12,1,2,2,4,W2Se3Te,120.00000922562806,38.550621
mp-1028764,WSeS,P3m1,12,1,1,2,2,WSSe,119.99998365682293,36.852445
mp-1028772,WSeS,P-3m1,12,1,1,2,2,WSSe,119.99998056848457,36.90233
mp-1028869,Te3W2S,P3m1,12,1,2,2,4,W2STe3,120.00001148783949,39.442561
mp-1030119,MoWS4,P-3m1,12,2,2,1,4,MoWS4,120.00000256180425,35.792309
mp-1030274,Te3Mo2S,P3m1,12,1,2,2,4,Mo2STe3,119.99999156738035,39.553313
mp-1030447,Te3Mo2Se,P3m1,12,1,2,2,4,Mo2SeTe3,119.99999552034701,39.562143
mp-1030709,TeMoSe,P-3m1,12,1,1,2,2,MoSeTe,120.00000001488779,39.074716
mp-1030721,Te3Mo2Se,P3m1,12,1,2,2,4,Mo2SeTe3,119.99999680333121,39.625013
mp-10495,NdCuS2,P2_1/c,16,2,2,1,2,CuNdS2,90.0,-6.8295
mp-1065204,CrAgS2,R3m,4,2,2,1,2,AgCrS2,119.9999944900835,21.589701
mp-1077144,CdHgS4,I-4,6,2,2,1,4,CdHgS4,90.0,3.01014
mp-1077811,CuAgS,Cmc2_1,6,2,2,1,1,AgCuS,90.0,8.207623
mp-1077938,Pr2CrSe4,C2/m,7,2,3,1,4,CrPr2Se4,90.0,-6.427157
mp-1077996,Cr(RhSe2)2,C2/m,7,2,2,1,2,CrRhSe2,90.0,-5.713044
mp-1078058,Ti(CrS2)2,C2/m,7,2,2,1,2,CrTiS2,90.0,-5.380359
mp-1078162,Fe(RhSe2)2,C2/m,7,2,2,1,2,FeRhSe2,90.0,-5.580727
mp-1078200,V2CoSe4,C2/m,7,2,3,1,4,CoV2Se4,90.0,-5.489846
mp-1078247,Cr2FeS4,C2/m,7,2,3,1,4,Cr2FeS4,90.0,-5.143296
mp-1078249,Co(RhSe2)2,C2/m,7,2,2,1,2,CoRhSe2,90.0,-5.538965
mp-1078597,ZnCd3Se4,P-43m,8,2,4,1,4,Cd3ZnSe4,90.0,6.090179
mp-1079034,Zn3CdSe4,P-43m,8,2,4,1,4,CdZn3Se4,90.0,5.85995
mp-1079562,UFeSe3,Cmcm,10,2,2,1,3,FeUSe3,90.0,9.187065
mp-1080466,Nb2PdS6,C2/m,9,2,3,1,6,Nb2PdS6,90.0,-9.07273
mp-1096795,YAgS2,R3m,4,2,2,1,2,AgYS2,120.00000327693087,20.995638
mp-1096867,Cd(CuSe)2,P-3m1,5,2,2,1,1,CdCuSe,120.00000329430404,6.949952
mp-1096959,FeAgSe2,I-42d,8,2,2,1,2,AgFeSe2,90.0,10.814873
mp-1096969,FeAgS2,R3m,4,2,2,1,2,AgFeS2,119.99999695635397,20.466655
mp-1096975,FeCuS2,R3m,4,2,2,1,2,CuFeS2,119.99999114576691,17.770745
mp-1100873,YAgSe2,P1,8,2,2,1,2,AgYSe2,89.96446155475866,6.08806
mp-1103734,Cr(Mo3Se4)2,R-3,15,2,4,1,4,CrMo3Se4,91.6467149021647,6.74647
mp-1103853,Tb(Mo3S4)2,R-3,15,2,4,1,4,Mo3TbS4,119.9999957965997,11.392399
mp-1103960,Pr(Mo3Se4)2,R-3,15,2,4,1,4,Mo3PrSe4,120.00000758931218,12.066047
mp-1103966,Cd(Mo3Se4)2,R-3,15,2,4,1,4,CdMo3Se4,119.99999562426538,11.515128
mp-1103998,Fe(Mo3S4)2,R-3,15,2,4,1,4,FeMo3S4,119.99999812378864,10.710485
mp-1104295,Nd(Mo3Se4)2,R-3,15,2,4,1,4,Mo3NdSe4,120.00000106039461,12.015617
mp-1104366,Ti4NiS8,C2/m,13,2,5,1,8,NiTi4S8,90.0,-5.896542
mp-1104431,Sm(Mo3Se4)2,R-3,15,2,4,1,4,Mo3SmSe4,120.00000436439323,11.981774
mp-1104894,Cu(Mo3Se4)2,R-3,15,2,4,1,4,CuMo3Se4,119.99999980687711,11.045516
mp-1105059,Mn(Mo3Se4)2,R-3,15,2,4,1,4,MnMo3Se4,92.55013274519979,6.689931
mp-1105074,V(Mo3Se4)2,R-3,15,2,4,1,4,Mo3VSe4,89.17920855485315,6.691612
mp-1105840,Nb3VSe6,P6_322,20,2,4,1,6,Nb3VSe6,119.99999334243469,12.745257
mp-1106349,SmPd3S4,Pm-3n,16,2,4,1,4,Pd3SmS4,90.0,6.7481
mp-11193,VAuS2,P6_3/mmc,8,2,2,1,2,AuVS2,120.0000102451773,15.188637
mp-1173144,Ta2OsSe6,R32,18,2,3,1,6,OsTa2Se6,120.00000051438293,37.562298
mp-1173369,Pr2EuSe4,I-42d,14,2,3,1,4,EuPr2Se4,90.0,9.059929
mp-1173506,Nb9IrS20,P-1,30,2,10,1,20,IrNb9S20,68.97887112144024,10.807609
mp-1173540,Sm31(CuSe16)3,P1,82,2,32,1,16,CuSm31Se16,108.73006468703548,37.345896
mp-1173568,Sm6MnS10,P1,68,2,7,1,10,MnSm6S10,108.87375112098282,29.871
mp-11791,CeCuSe2,P2_1/c,16,2,2,1,2,CeCuSe2,90.0,-7.192272
mp-11792,PrCuSe2,P2_1/c,16,2,2,1,2,CuPrSe2,90.0,-7.199777
mp-1181743,CoHgS4,I-4,6,2,2,1,4,CoHgS4,90.0,5.109359
mp-1186227,Nb3CoSe6,P6_322,20,2,4,1,6,CoNb3Se6,119.99999703464589,12.346137
mp-1187280,Ta3CrSe6,P6_322,20,2,4,1,6,CrTa3Se6,120.00000169974592,12.900586
mp-1188226,UCoSe3,Pnma,20,2,2,1,3,CoUSe3,90.0,8.92309
mp-1188365,PrPd3S4,Pm-3n,16,2,4,1,4,Pd3PrS4,90.0,6.784672
mp-1188372,UVSe3,Pnma,20,2,2,1,3,UVSe3,90.0,9.291294
mp-1188428,La3MnS5,P6_3/mcm,18,2,4,1,5,La3MnS5,120.00000173355826,6.94216
mp-1188631,Ti(NbSe2)3,P6_322,20,2,2,1,2,NbTiSe2,119.99999306232715,13.125803
mp-1188840,SmScS3,Pnma,20,2,2,1,3,ScSmS3,90.0,9.572118
mp-1189011,Ta3CrS6,P6_322,20,2,4,1,6,CrTa3S6,119.99999285949787,12.223577
mp-1189225,Nb3RhSe6,P6_322,20,2,4,1,6,Nb3RhSe6,120.00000321751055,12.717358
mp-1189616,Ta3FeS6,P6_322,20,2,4,1,6,FeTa3S6,119.99999851563896,11.700181
mp-1189627,Th2FeSe5,C2/c,16,2,3,1,5,FeTh2Se5,90.0,-7.516072
mp-1189832,Eu5(ZrS4)3,P-62m,20,2,6,1,4,Eu5ZrS4,119.99999868010252,3.913155
mp-1190059,EuHfS3,Pnma,20,2,2,1,3,EuHfS3,90.0,9.718063
mp-1191230,Pr4FeS7,P2_1,24,2,5,1,7,FePr4S7,90.0,-8.622841
mp-1191552,Fe2AgS3,P2_1/c,24,2,3,1,3,AgFe2S3,90.0,-10.895384
mp-1191906,Nd4FeS7,P2_1,24,2,5,1,7,FeNd4S7,90.0,-8.524
mp-1192020,Eu2CuS3,Pnma,24,2,3,1,3,CuEu2S3,90.0,12.623285
mp-1192341,Pr4MnS7,P6_3,24,2,5,1,7,MnPr4S7,119.99999472373483,7.100479
mp-1192454,Ti(NbS2)4,P6_3/mmc,26,2,2,1,2,NbTiS2,120.00000829837323,12.393366
mp-1192482,Nd4MnS7,P6_3,24,2,5,1,7,MnNd4S7,120.0000039384005,6.9954
mp-1192540,Nb4NiS8,P6_3/mmc,26,2,5,1,8,Nb4NiS8,119.99999688061988,11.950121
mp-1192655,U8CrSe17,C2/m,26,2,9,1,17,CrU8Se17,90.0,-10.585597
mp-1192861,U8NiSe17,C2/m,26,2,9,1,17,NiU8Se17,90.0,-10.622144
mp-1192888,U8NiS17,C2/m,26,2,9,1,17,NiU8S17,90.0,-10.02904
